timestamp,open,high,low,close,volume
2026-07-05 02:00:00+00:00,62887.93,62926.0,62596.08,62693.56,307.64194
2026-07-05 03:00:00+00:00,62693.57,62796.39,62658.0,62769.04,211.72564
2026-07-05 04:00:00+00:00,62769.03,62952.93,62712.0,62815.99,288.42759
2026-07-05 05:00:00+00:00,62815.99,62815.99,62659.65,62740.5,312.61219
2026-07-05 06:00:00+00:00,62740.5,62819.91,62669.99,62782.18,269.63913
2026-07-05 07:00:00+00:00,62782.18,63059.99,62718.31,63020.21,393.71695
2026-07-05 08:00:00+00:00,63020.21,63104.0,62900.0,62915.0,337.45972
2026-07-05 09:00:00+00:00,62915.0,62930.16,62436.59,62622.18,562.27226
2026-07-05 10:00:00+00:00,62622.18,62756.25,62536.57,62756.12,183.32618
2026-07-05 11:00:00+00:00,62756.12,62812.0,62600.03,62658.92,268.20384
2026-07-05 12:00:00+00:00,62658.92,62772.0,62569.37,62745.01,294.54856
2026-07-05 13:00:00+00:00,62745.0,62819.66,62644.12,62792.0,337.44331
2026-07-05 14:00:00+00:00,62791.99,62818.37,62656.02,62812.25,219.35892
2026-07-05 15:00:00+00:00,62812.25,62943.59,62679.76,62740.01,243.82359
2026-07-05 16:00:00+00:00,62740.01,62772.86,62590.02,62637.48,344.55738
2026-07-05 17:00:00+00:00,62637.48,62820.0,62594.38,62624.93,275.09476
2026-07-05 18:00:00+00:00,62624.93,62880.0,62616.0,62820.33,372.13939
2026-07-05 19:00:00+00:00,62820.33,62888.14,62714.98,62768.88,297.34041
2026-07-05 20:00:00+00:00,62768.87,62836.01,62700.0,62730.61,164.5638
2026-07-05 21:00:00+00:00,62730.61,63220.0,62609.47,63092.01,428.51084
2026-07-05 22:00:00+00:00,63092.0,63964.48,63005.04,63736.0,1512.51245
2026-07-05 23:00:00+00:00,63735.99,63999.0,63577.36,63650.0,750.87927
2026-07-06 00:00:00+00:00,63650.01,63772.52,63350.0,63761.99,854.38324
2026-07-06 01:00:00+00:00,63761.98,63920.0,63550.0,63576.0,432.9767
2026-07-06 02:00:00+00:00,63576.0,63669.45,63373.13,63460.01,398.01222
2026-07-06 03:00:00+00:00,63460.01,63495.14,63136.01,63294.0,420.90012
2026-07-06 04:00:00+00:00,63294.0,63402.77,63187.98,63267.99,278.63053
2026-07-06 05:00:00+00:00,63267.99,63268.0,62950.0,63114.0,702.75025
2026-07-06 06:00:00+00:00,63113.99,63152.7,62972.0,62976.0,622.44998
2026-07-06 07:00:00+00:00,62976.0,63120.0,62890.0,63089.42,529.35201
2026-07-06 08:00:00+00:00,63089.42,63244.0,62800.13,62904.01,536.0688
2026-07-06 09:00:00+00:00,62904.01,62914.0,62630.85,62664.77,432.26087
2026-07-06 10:00:00+00:00,62664.77,63030.0,62664.76,62822.06,454.82776
2026-07-06 11:00:00+00:00,62822.07,63000.0,62483.83,62483.84,610.79996
2026-07-06 12:00:00+00:00,62483.84,62487.98,61668.2,61754.01,2426.65551
2026-07-06 13:00:00+00:00,61754.01,62034.0,61306.84,61768.21,3623.91016
2026-07-06 14:00:00+00:00,61768.2,62411.41,61712.54,62052.0,1203.78704
2026-07-06 15:00:00+00:00,62052.0,63550.0,62052.0,63545.98,2153.37389
2026-07-06 16:00:00+00:00,63545.98,63863.0,63386.01,63732.0,1748.98599
2026-07-06 17:00:00+00:00,63732.0,63976.16,63570.16,63587.38,885.44922
2026-07-06 18:00:00+00:00,63587.38,63886.0,63560.0,63696.4,345.76423
2026-07-06 19:00:00+00:00,63696.4,63887.93,63652.42,63738.52,308.11427
2026-07-06 20:00:00+00:00,63738.52,63892.65,63589.41,63828.0,314.93037
2026-07-06 21:00:00+00:00,63828.0,64700.0,63810.0,64489.98,1489.51024
2026-07-06 22:00:00+00:00,64489.97,64500.0,64151.01,64244.0,313.47871
2026-07-06 23:00:00+00:00,64244.0,64340.76,64017.78,64042.02,347.9123
2026-07-07 00:00:00+00:00,64042.93,64314.0,63997.5,64203.99,545.80462
2026-07-07 01:00:00+00:00,64203.99,64204.0,63767.04,63840.0,600.7847
2026-07-07 02:00:00+00:00,63840.0,63908.0,63288.01,63322.01,624.33941
2026-07-07 03:00:00+00:00,63322.01,63414.0,63150.0,63191.01,378.30046
2026-07-07 04:00:00+00:00,63191.01,63288.33,63064.0,63100.01,658.55856
2026-07-07 05:00:00+00:00,63100.0,63278.99,62800.0,63128.01,725.48406
2026-07-07 06:00:00+00:00,63128.0,63400.0,62984.42,63340.0,869.08707
2026-07-07 07:00:00+00:00,63340.01,63445.7,63072.1,63083.18,615.24857
2026-07-07 08:00:00+00:00,63083.19,63184.0,62984.58,63104.0,444.0167
2026-07-07 09:00:00+00:00,63104.0,63348.73,63063.28,63256.0,320.22634
2026-07-07 10:00:00+00:00,63256.01,63467.15,63228.17,63284.0,496.91971
2026-07-07 11:00:00+00:00,63284.0,63452.0,63116.02,63406.0,399.36572
2026-07-07 12:00:00+00:00,63405.99,63872.0,63396.58,63481.39,618.18499
2026-07-07 13:00:00+00:00,63481.39,63482.5,63000.0,63056.0,1055.47861
2026-07-07 14:00:00+00:00,63056.0,63634.0,62671.39,63562.05,1684.44273
2026-07-07 15:00:00+00:00,63562.05,64105.0,63376.22,63930.51,2129.05569
2026-07-07 16:00:00+00:00,63930.5,64243.75,63810.0,63983.27,825.1364
2026-07-07 17:00:00+00:00,63983.28,64232.0,63896.21,64186.0,713.19138
2026-07-07 18:00:00+00:00,64185.99,64188.0,63672.01,63679.99,804.35069
2026-07-07 19:00:00+00:00,63679.99,63894.58,63379.69,63817.99,809.87318
2026-07-07 20:00:00+00:00,63818.0,63901.75,63585.0,63697.99,461.15497
2026-07-07 21:00:00+00:00,63698.0,63866.0,63313.1,63423.94,445.13714
2026-07-07 22:00:00+00:00,63423.93,63660.0,63218.0,63551.02,344.82337
2026-07-07 23:00:00+00:00,63551.02,63708.0,63320.0,63363.99,265.24316
2026-07-08 00:00:00+00:00,63364.0,63761.99,63307.36,63612.77,656.59812
2026-07-08 01:00:00+00:00,63612.78,63649.5,62921.78,63038.01,690.76172
2026-07-08 02:00:00+00:00,63038.0,63066.0,62525.47,62979.99,1271.45366
2026-07-08 03:00:00+00:00,62979.98,63094.0,62700.18,62766.0,326.19539
2026-07-08 04:00:00+00:00,62766.0,62901.49,62676.0,62800.0,435.16461
2026-07-08 05:00:00+00:00,62800.01,62876.95,62558.0,62637.88,716.63481
2026-07-08 06:00:00+00:00,62637.88,62746.0,62477.04,62657.81,457.84929
2026-07-08 07:00:00+00:00,62657.82,62894.89,62550.0,62888.35,483.7238
2026-07-08 08:00:00+00:00,62888.34,62941.46,61855.26,62018.36,1707.6886
2026-07-08 09:00:00+00:00,62018.36,62190.01,61743.83,62057.67,2058.44174
2026-07-08 10:00:00+00:00,62057.68,62199.97,61903.45,62183.12,934.16537
2026-07-08 11:00:00+00:00,62183.11,62392.04,62055.63,62299.99,576.86496
2026-07-08 12:00:00+00:00,62300.0,62451.08,61953.58,61957.73,877.49143
2026-07-08 13:00:00+00:00,61957.74,62090.0,61632.23,61945.49,1130.9924
2026-07-08 14:00:00+00:00,61945.49,62173.56,61712.0,61889.83,1415.74086
2026-07-08 15:00:00+00:00,61889.83,61922.0,61544.56,61704.01,1055.91275
2026-07-08 16:00:00+00:00,61704.01,62164.6,61692.0,62113.03,762.49481
2026-07-08 17:00:00+00:00,62113.02,62394.32,62032.0,62104.62,518.57431
2026-07-08 18:00:00+00:00,62104.62,62351.97,62045.2,62185.32,301.10629
2026-07-08 19:00:00+00:00,62185.33,62292.19,62068.0,62277.98,295.91802
2026-07-08 20:00:00+00:00,62277.98,62306.54,62082.8,62099.61,601.65946
2026-07-08 21:00:00+00:00,62099.62,62251.22,61956.0,62187.17,844.23046
2026-07-08 22:00:00+00:00,62187.17,62350.63,62178.0,62330.4,268.9098
2026-07-08 23:00:00+00:00,62330.4,62346.6,62174.0,62290.0,231.5253
2026-07-09 00:00:00+00:00,62290.01,62309.88,62058.51,62129.99,419.84137
2026-07-09 01:00:00+00:00,62129.99,62642.0,61837.1,61916.0,891.27709
2026-07-09 02:00:00+00:00,61916.0,62121.21,61705.29,61788.8,588.18699
2026-07-09 03:00:00+00:00,61788.79,62062.99,61730.0,61974.34,608.39784
2026-07-09 04:00:00+00:00,61974.34,62456.29,61956.46,62453.74,475.51774
2026-07-09 05:00:00+00:00,62453.74,62624.61,62236.0,62589.61,907.8536
2026-07-09 06:00:00+00:00,62589.61,62980.0,62485.58,62959.96,790.33126
2026-07-09 07:00:00+00:00,62959.96,63283.26,62788.06,63000.0,902.61366
2026-07-09 08:00:00+00:00,62999.99,63100.1,62855.63,62903.65,872.78917
2026-07-09 09:00:00+00:00,62903.66,63002.0,62786.82,62953.4,549.43771
2026-07-09 10:00:00+00:00,62953.4,63056.98,62688.0,62786.04,490.23056
2026-07-09 11:00:00+00:00,62786.05,62830.0,62614.66,62786.34,613.79257
2026-07-09 12:00:00+00:00,62786.33,62952.0,62465.39,62614.02,2694.46367
2026-07-09 13:00:00+00:00,62614.01,63240.15,62523.08,63028.35,732.96491
2026-07-09 14:00:00+00:00,63028.36,63144.79,62666.66,63016.0,598.40365
2026-07-09 15:00:00+00:00,63016.0,63261.0,62811.1,62868.05,857.13379
2026-07-09 16:00:00+00:00,62868.06,62996.0,62559.59,62700.01,532.13757
2026-07-09 17:00:00+00:00,62700.01,63165.12,62668.0,63142.79,730.95491
2026-07-09 18:00:00+00:00,63142.79,63500.0,63080.0,63219.03,776.88222
2026-07-09 19:00:00+00:00,63219.03,63375.73,63118.45,63248.1,606.23375
2026-07-09 20:00:00+00:00,63248.09,63330.85,63177.36,63313.38,236.61262
2026-07-09 21:00:00+00:00,63313.38,63397.94,63208.91,63274.59,261.44616
2026-07-09 22:00:00+00:00,63274.6,63418.0,63218.77,63218.78,274.28375
2026-07-09 23:00:00+00:00,63218.78,63325.0,63060.91,63230.0,331.02016
2026-07-10 00:00:00+00:00,63230.01,63255.49,62926.01,63113.93,626.86453
2026-07-10 01:00:00+00:00,63113.92,63999.99,62962.0,63749.86,1229.10229
2026-07-10 02:00:00+00:00,63749.86,64050.23,63692.76,63961.99,1017.85326
2026-07-10 03:00:00+00:00,63961.99,64050.0,63822.8,63947.2,410.93478
2026-07-10 04:00:00+00:00,63947.2,64176.86,63857.64,64047.88,567.80609
2026-07-10 05:00:00+00:00,64047.89,64200.0,63944.05,64115.99,507.936
2026-07-10 06:00:00+00:00,64116.0,64162.0,63836.0,63854.71,352.90834
2026-07-10 07:00:00+00:00,63854.71,64011.9,63802.02,63963.0,566.0984
2026-07-10 08:00:00+00:00,63963.0,64392.0,63962.99,64246.01,945.88564
2026-07-10 09:00:00+00:00,64246.0,64480.01,64102.0,64385.09,1051.0085
2026-07-10 10:00:00+00:00,64385.09,64494.84,64274.47,64407.8,400.85807
2026-07-10 11:00:00+00:00,64407.8,64480.0,64341.83,64425.18,337.28843
2026-07-10 12:00:00+00:00,64425.18,64608.0,63999.0,64286.64,1081.95063
2026-07-10 13:00:00+00:00,64286.65,64692.83,64152.84,64484.0,826.67946
2026-07-10 14:00:00+00:00,64484.0,64516.0,63793.43,63914.87,1338.73193
2026-07-10 15:00:00+00:00,63914.88,64210.0,63898.0,64040.0,737.82713
2026-07-10 16:00:00+00:00,64039.99,64220.0,63826.57,64140.01,671.46586
2026-07-10 17:00:00+00:00,64140.0,64158.58,63821.88,63823.99,491.57909
2026-07-10 18:00:00+00:00,63824.0,64003.99,63732.66,63810.0,566.18067
2026-07-10 19:00:00+00:00,63809.99,64077.56,63780.0,63917.88,1227.53052
2026-07-10 20:00:00+00:00,63917.88,63946.36,63656.0,63841.25,1126.81538
2026-07-10 21:00:00+00:00,63841.25,64099.56,63835.05,64011.99,307.30047
2026-07-10 22:00:00+00:00,64012.0,64169.39,63981.37,64112.29,508.14182
2026-07-10 23:00:00+00:00,64112.3,64222.61,64024.0,64161.72,690.25393
2026-07-11 00:00:00+00:00,64161.72,64168.49,64028.43,64124.0,315.78502
2026-07-11 01:00:00+00:00,64123.99,64310.0,64004.01,64012.95,405.42387
2026-07-11 02:00:00+00:00,64012.95,64166.0,63984.07,64158.04,205.49018
2026-07-11 03:00:00+00:00,64158.04,64195.04,64068.0,64150.42,174.79238
2026-07-11 04:00:00+00:00,64150.42,64213.55,64080.26,64152.0,223.52551
2026-07-11 05:00:00+00:00,64152.0,64221.99,64121.07,64176.01,535.97468
2026-07-11 06:00:00+00:00,64176.0,64278.0,64124.0,64219.1,302.84507
2026-07-11 07:00:00+00:00,64219.09,64256.55,64152.0,64162.18,422.67072
2026-07-11 08:00:00+00:00,64162.18,64300.0,64153.87,64265.98,169.11443
2026-07-11 09:00:00+00:00,64265.98,64300.0,64159.7,64167.34,347.53946
2026-07-11 10:00:00+00:00,64167.35,64204.02,64129.99,64196.0,421.25234
2026-07-11 11:00:00+00:00,64196.0,64215.32,64167.99,64198.0,417.44096
2026-07-11 12:00:00+00:00,64197.99,64228.0,64130.65,64195.49,408.31399
2026-07-11 13:00:00+00:00,64195.48,64266.0,64159.99,64235.66,352.18455
2026-07-11 14:00:00+00:00,64235.67,64504.11,64235.66,64350.07,551.43161
2026-07-11 15:00:00+00:00,64350.07,64484.01,63896.18,64175.75,1185.62457
2026-07-11 16:00:00+00:00,64175.75,64273.63,64084.0,64180.01,468.52631
2026-07-11 17:00:00+00:00,64180.0,64402.0,64164.08,64315.53,272.95245
2026-07-11 18:00:00+00:00,64315.53,64395.17,64288.91,64327.99,274.24491
2026-07-11 19:00:00+00:00,64327.99,64338.0,64233.23,64286.0,202.32307
2026-07-11 20:00:00+00:00,64286.0,64463.83,64285.99,64382.45,197.23083
2026-07-11 21:00:00+00:00,64382.44,64427.56,64338.09,64355.99,116.51883
2026-07-11 22:00:00+00:00,64355.99,64424.03,64144.47,64203.08,303.31895
2026-07-11 23:00:00+00:00,64203.09,64246.0,63819.0,63819.0,877.44963
2026-07-12 00:00:00+00:00,63819.01,63909.92,63702.16,63828.47,2302.50352
2026-07-12 01:00:00+00:00,63828.48,64172.66,63812.0,64133.61,394.25068
2026-07-12 02:00:00+00:00,64133.61,64133.62,64029.51,64070.39,908.56961
2026-07-12 03:00:00+00:00,64070.4,64223.74,64035.68,64223.73,488.95119
2026-07-12 04:00:00+00:00,64223.73,64245.87,63943.68,63999.93,412.9132
2026-07-12 05:00:00+00:00,63999.94,64024.48,63900.0,63959.93,291.33944
2026-07-12 06:00:00+00:00,63959.93,63962.85,63640.83,63762.46,526.52081
2026-07-12 07:00:00+00:00,63762.47,63908.39,63740.12,63885.27,506.72582
2026-07-12 08:00:00+00:00,63885.28,64100.32,63884.2,63983.18,1349.77159
2026-07-12 09:00:00+00:00,63983.18,64062.17,63764.0,63961.61,3089.49803
2026-07-12 10:00:00+00:00,63961.6,63961.6,63843.4,63865.76,250.37178
2026-07-12 11:00:00+00:00,63865.76,64030.0,63826.01,64018.01,158.66802
2026-07-12 12:00:00+00:00,64018.0,64135.0,63970.55,64026.0,320.06272
2026-07-12 13:00:00+00:00,64026.01,64097.99,63987.4,64023.14,369.91648
2026-07-12 14:00:00+00:00,64023.13,64290.11,63958.71,64203.08,261.44826
2026-07-12 15:00:00+00:00,64203.08,64262.15,64117.97,64176.0,230.70025
2026-07-12 16:00:00+00:00,64176.0,64209.64,64042.0,64177.7,260.32939
2026-07-12 17:00:00+00:00,64177.7,64177.74,64029.12,64078.0,243.96602
2026-07-12 18:00:00+00:00,64078.0,64150.0,64018.69,64147.99,207.74726
2026-07-12 19:00:00+00:00,64148.0,64270.0,64147.3,64228.59,178.3269
2026-07-12 20:00:00+00:00,64228.59,64254.0,64178.03,64198.89,158.2404
2026-07-12 21:00:00+00:00,64198.9,64232.02,63891.84,63920.4,317.29013
2026-07-12 22:00:00+00:00,63920.4,63923.99,63668.0,63886.87,425.91972
2026-07-12 23:00:00+00:00,63886.86,63914.85,63726.62,63780.0,260.80581
2026-07-13 00:00:00+00:00,63780.0,64425.0,63568.0,64072.01,1134.90308
2026-07-13 01:00:00+00:00,64072.0,64072.01,63376.53,63412.01,1113.66129
2026-07-13 02:00:00+00:00,63412.01,63541.94,63237.26,63375.99,621.99474
2026-07-13 03:00:00+00:00,63376.0,63382.95,62741.04,62806.41,1068.82271
2026-07-13 04:00:00+00:00,62806.41,62911.94,62620.13,62672.0,670.25607
2026-07-13 05:00:00+00:00,62672.0,62905.68,62500.76,62799.0,816.14848
2026-07-13 06:00:00+00:00,62799.01,62880.0,62710.45,62797.55,385.11506
2026-07-13 07:00:00+00:00,62797.55,63070.01,62753.69,62985.52,1476.1879
2026-07-13 08:00:00+00:00,62985.53,63302.88,62935.92,63206.97,1893.03927
2026-07-13 09:00:00+00:00,63206.98,63210.0,63086.12,63100.02,663.43575
2026-07-13 10:00:00+00:00,63100.02,63157.85,62862.28,62867.89,788.29364
2026-07-13 11:00:00+00:00,62867.9,63135.55,62867.9,62901.99,458.30123
2026-07-13 12:00:00+00:00,62901.99,62990.04,62570.0,62625.15,689.69237
2026-07-13 13:00:00+00:00,62625.15,62766.37,62164.0,62318.0,2175.34811
2026-07-13 14:00:00+00:00,62318.01,62794.97,62101.0,62791.85,1780.86024
2026-07-13 15:00:00+00:00,62791.85,62983.83,62559.58,62618.01,1226.00074
2026-07-13 16:00:00+00:00,62618.0,62629.35,62212.0,62276.0,970.69108
2026-07-13 17:00:00+00:00,62276.01,62370.0,61900.0,61904.99,1161.78052
2026-07-13 18:00:00+00:00,61904.99,62100.0,61824.97,62020.0,662.51495
2026-07-13 19:00:00+00:00,62020.0,62292.84,61990.0,62288.23,503.43262
2026-07-13 20:00:00+00:00,62288.23,62324.74,62050.71,62210.99,294.43026
2026-07-13 21:00:00+00:00,62211.0,62216.35,61897.45,62065.06,385.18322
2026-07-13 22:00:00+00:00,62065.05,62224.0,61911.31,61924.0,386.45256
2026-07-13 23:00:00+00:00,61924.0,62347.46,61882.88,62334.52,355.95615
2026-07-14 00:00:00+00:00,62334.52,62666.66,62272.2,62549.54,827.98236
2026-07-14 01:00:00+00:00,62549.55,62640.0,62460.03,62540.42,471.32047
2026-07-14 02:00:00+00:00,62540.41,62645.0,62329.98,62544.0,510.10327
2026-07-14 03:00:00+00:00,62544.0,62604.0,62314.0,62572.89,439.89615
2026-07-14 04:00:00+00:00,62572.88,62768.95,62539.71,62745.23,314.71779
2026-07-14 05:00:00+00:00,62745.24,62872.0,62697.69,62737.0,625.4247
2026-07-14 06:00:00+00:00,62737.0,62772.48,62566.01,62624.05,742.03175
2026-07-14 07:00:00+00:00,62624.06,62655.99,62516.93,62560.92,406.16223
2026-07-14 08:00:00+00:00,62560.92,62807.94,62500.0,62713.85,377.86259
2026-07-14 09:00:00+00:00,62713.85,62742.0,62534.29,62629.55,614.55321
2026-07-14 10:00:00+00:00,62629.56,62908.8,62609.47,62800.0,437.22084
2026-07-14 11:00:00+00:00,62800.01,62923.06,62713.6,62844.99,302.90008
2026-07-14 12:00:00+00:00,62844.99,63989.54,62780.84,63960.0,3109.78866
2026-07-14 13:00:00+00:00,63959.99,64181.99,63699.03,63840.01,1522.71413
2026-07-14 14:00:00+00:00,63840.01,64346.49,63580.99,64305.02,1089.85313
2026-07-14 15:00:00+00:00,64305.01,64966.43,64194.64,64743.99,3074.26518
2026-07-14 16:00:00+00:00,64744.0,64896.86,64606.0,64730.0,1264.07966
2026-07-14 17:00:00+00:00,64730.01,64730.01,64231.77,64621.43,1156.00933
2026-07-14 18:00:00+00:00,64621.43,64648.88,64477.23,64571.98,502.24971
2026-07-14 19:00:00+00:00,64571.99,64704.0,64487.38,64569.59,367.96179
2026-07-14 20:00:00+00:00,64569.59,64599.0,64419.99,64572.02,281.25074
2026-07-14 21:00:00+00:00,64572.02,64893.92,64526.0,64676.9,427.49727
2026-07-14 22:00:00+00:00,64676.89,65100.0,64516.0,64860.89,1268.06322
2026-07-14 23:00:00+00:00,64860.89,65048.0,64782.0,65043.98,418.50558
2026-07-15 00:00:00+00:00,65043.99,65065.01,64765.12,64824.58,352.45343
2026-07-15 01:00:00+00:00,64824.57,64853.08,64644.48,64674.35,610.20031
2026-07-15 02:00:00+00:00,64674.35,64755.99,64488.0,64490.87,350.99185
2026-07-15 03:00:00+00:00,64490.87,64840.0,64490.86,64792.01,379.79444
2026-07-15 04:00:00+00:00,64792.0,64885.99,64714.0,64746.01,289.24746
2026-07-15 05:00:00+00:00,64746.01,64964.96,64602.5,64944.06,686.5094
2026-07-15 06:00:00+00:00,64944.06,65277.37,64814.0,64814.0,974.06143
2026-07-15 07:00:00+00:00,64814.01,64876.0,64485.0,64549.34,1209.74716
2026-07-15 08:00:00+00:00,64549.33,64797.02,64549.33,64768.01,958.47053
2026-07-15 09:00:00+00:00,64768.0,64917.94,64653.18,64671.83,542.47841
2026-07-15 10:00:00+00:00,64671.84,64855.56,64614.0,64663.0,316.30209
2026-07-15 11:00:00+00:00,64663.0,64767.37,64616.11,64732.15,500.13863
2026-07-15 12:00:00+00:00,64732.15,65249.9,64606.0,65164.0,1837.40143
2026-07-15 13:00:00+00:00,65164.0,65577.0,64888.0,65117.99,1942.12357
2026-07-15 14:00:00+00:00,65118.0,65517.05,65070.0,65399.81,1187.13269
2026-07-15 15:00:00+00:00,65399.8,65600.0,65261.71,65427.61,1153.25811
2026-07-15 16:00:00+00:00,65427.6,65470.0,64784.83,65120.79,1423.19665
2026-07-15 17:00:00+00:00,65120.8,65194.72,64972.95,65056.1,1119.69712
2026-07-15 18:00:00+00:00,65056.1,65143.57,64847.42,64860.0,1076.85531
2026-07-15 19:00:00+00:00,64860.0,65000.0,64738.49,64977.34,377.96921
2026-07-15 20:00:00+00:00,64977.34,65055.39,64899.0,64968.01,239.51973
2026-07-15 21:00:00+00:00,64968.02,65018.74,64789.89,64834.31,289.23644
2026-07-15 22:00:00+00:00,64834.31,64982.47,64772.0,64866.93,275.16571
2026-07-15 23:00:00+00:00,64866.93,64938.0,64691.89,64756.28,309.9463
2026-07-16 00:00:00+00:00,64756.28,64845.5,64500.0,64584.07,762.20624
2026-07-16 01:00:00+00:00,64584.07,64830.0,64392.01,64730.01,462.87658
2026-07-16 02:00:00+00:00,64730.0,64735.09,64574.02,64642.01,327.49099
2026-07-16 03:00:00+00:00,64642.0,64745.55,64555.0,64619.95,221.04888
2026-07-16 04:00:00+00:00,64619.96,64692.0,64544.04,64650.05,615.61718
2026-07-16 05:00:00+00:00,64650.05,64997.52,64592.67,64917.99,618.6053
2026-07-16 06:00:00+00:00,64917.99,64978.0,64630.01,64777.32,355.62558
2026-07-16 07:00:00+00:00,64777.33,64777.33,64086.12,64238.0,1138.76345
2026-07-16 08:00:00+00:00,64238.0,64380.0,63888.0,64126.85,3967.6065
2026-07-16 09:00:00+00:00,64126.86,64186.83,64019.02,64090.0,3387.73889
2026-07-16 10:00:00+00:00,64090.0,64269.42,64077.75,64221.34,351.18175
2026-07-16 11:00:00+00:00,64221.34,64269.42,64101.0,64256.53,377.01841
2026-07-16 12:00:00+00:00,64256.52,64256.52,63838.28,63966.01,728.30687
2026-07-16 13:00:00+00:00,63966.01,64480.0,63961.14,64376.0,827.04997
2026-07-16 14:00:00+00:00,64375.99,64863.07,64332.57,64543.51,993.97642
2026-07-16 15:00:00+00:00,64543.51,64896.0,64320.0,64704.73,620.57363
2026-07-16 16:00:00+00:00,64704.73,64712.0,64333.33,64484.0,523.57946
2026-07-16 17:00:00+00:00,64484.01,64484.01,63984.09,64069.03,616.12218
2026-07-16 18:00:00+00:00,64069.04,64330.0,64052.14,64246.01,275.58322
2026-07-16 19:00:00+00:00,64246.01,64301.99,64152.0,64271.84,368.59969
2026-07-16 20:00:00+00:00,64271.85,64276.0,64108.0,64114.27,169.71905
2026-07-16 21:00:00+00:00,64114.25,64253.25,64101.18,64161.99,188.0978
2026-07-16 22:00:00+00:00,64162.0,64240.12,63950.01,63968.0,351.60652
2026-07-16 23:00:00+00:00,63968.01,64010.58,63748.74,63830.2,515.53223
2026-07-17 00:00:00+00:00,63830.2,63912.0,63612.62,63886.0,435.36884
2026-07-17 01:00:00+00:00,63886.0,64067.69,63476.0,63546.24,735.77497
2026-07-17 02:00:00+00:00,63546.25,63657.99,63380.28,63482.0,818.39465
2026-07-17 03:00:00+00:00,63482.0,63720.0,63482.0,63570.0,676.04775
2026-07-17 04:00:00+00:00,63570.0,63576.0,63320.0,63486.01,490.83509
2026-07-17 05:00:00+00:00,63486.01,63486.01,62804.3,62839.76,1190.44758
2026-07-17 06:00:00+00:00,62839.77,62998.52,62710.0,62948.0,1200.24888
2026-07-17 07:00:00+00:00,62948.0,62983.99,62800.0,62828.11,1288.47496
2026-07-17 08:00:00+00:00,62828.11,62939.04,62666.0,62888.0,838.1557
2026-07-17 09:00:00+00:00,62888.01,63069.06,62852.89,62989.46,603.45822
